_id,annee,cumul_periode,rss,region,nom_etablissement,nom_installation,no_permis_installation,nb_visites_total,nb_usagers_75ans_et_plus_total,nb_usagers_sante_mentale_total,dms_total,nb_usagers_pec_total,delai_pec_total,nb_visites_ambulatoire,nb_usagers_75ans_et_plus_amb,nb_usagers_sante_mentale_amb,dms_ambulatoire,nb_usagers_pec_ambulatoire,delai_pec_ambulatoire,nb_visites_sur_civiere,nb_usagers_sur_civiere_plus_24h,nb_usagers_sur_civiere_plus_48h,dms_sur_civiere,nb_usagers_pec_sur_civiere,delai_pec_sur_civiere,nb_usagers_75ans_et_plus_civ,nb_usagers_sante_mentale_civ
222,2022-2023,5,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,CLSC DE POHÉNÉGAMOOK,51219418,3767,437,80,1.6385245406,3435,0.7600785218,3532,371,69,1.3160621146,3204,0.766302972,235,4,0,6.4850661939,231,0.6737445887,66,11
223,2022-2023,5,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,HÔPITAL D'AMQUI,51226892,6117,888,154,4.0452983489,5354,1.715518771,3439,319,89,3.1725754418,2765,1.9483789431,2678,16,1,5.1660205585,2589,1.4668287842,569,65
224,2022-2023,5,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,HÔPITAL DE MATANE,51218980,7303,1129,282,4.5415654145,6487,2.5136868609,5536,574,156,3.9772787713,4761,2.8249096828,1767,22,0,6.309471955,1726,1.6552095404,555,126
225,2022-2023,5,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,HÔPITAL DE NOTRE-DAME-DU-LAC,51221877,5193,826,146,3.948113807,4615,1.4293033586,4141,435,74,2.3748323674,3569,1.5841879923,1052,61,7,10.141040082,1046,0.900829881,391,72
226,2022-2023,5,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,HÔPITAL NOTRE-DAME-DE-FATIMA,51221141,6249,956,174,3.2611886346,5802,1.333588705,5086,517,89,2.4470811487,4647,1.4426593023,1163,2,0,6.8214213719,1155,0.8947566138,439,85
227,2022-2023,5,01,Bas-Saint-Laurent,SANTÉ QUÉBEC BAS-SAINT-LAURENT,HÔPITAL RÉGIONAL DE RIMOUSKI,51227882,12609,2078,563,5.5879829002,9634,2.5068800602,9141,852,367,4.1160597552,6190,2.9593077544,3468,148,4,9.4676972799,3444,1.6937187863,1226,196
228,2022-2023,5,02,Saguenay-Lac-Saint-Jean,SANTÉ QUÉBEC SAGUENAY - LAC-SAINT-JEAN - UNIVERSITAIRE,HÔPITAL D'ALMA,51219400,13508,1960,442,4.9422635352,10544,2.722115869,10516,1018,200,3.6360902434,7611,2.8845117447,2992,133,5,9.5330784871,2933,2.3007060461,942,242
229,2022-2023,5,02,Saguenay-Lac-Saint-Jean,SANTÉ QUÉBEC SAGUENAY - LAC-SAINT-JEAN - UNIVERSITAIRE,HÔPITAL DE CHICOUTIMI,51218394,20948,3205,1287,7.5011825579,17852,2.4589379964,12474,943,402,3.8613703169,9455,3.2738708208,8474,1234,217,12.859103008,8397,1.5413257711,2262,885
230,2022-2023,5,02,Saguenay-Lac-Saint-Jean,SANTÉ QUÉBEC SAGUENAY - LAC-SAINT-JEAN - UNIVERSITAIRE,HÔPITAL DE DOLBEAU-MISTASSINI,51219384,8055,1273,310,4.4797044279,7277,1.8318081703,6750,808,173,2.9874968724,5984,1.9566575683,1305,180,38,12.19801937,1293,1.2540055427,465,137
231,2022-2023,5,02,Saguenay-Lac-Saint-Jean,SANTÉ QUÉBEC SAGUENAY - LAC-SAINT-JEAN - UNIVERSITAIRE,HÔPITAL DE LA BAIE,51221364,7536,901,240,5.141741935,6887,2.4270819418,6099,438,152,3.8025835292,5460,2.6579643875,1437,105,19,10.825476881,1427,1.5436774897,463,88
232,2022-2023,5,02,Saguenay-Lac-Saint-Jean,SANTÉ QUÉBEC SAGUENAY - LAC-SAINT-JEAN - UNIVERSITAIRE,HÔPITAL ET CENTRE D'HÉBERGEMENT DE ROBERVAL,51228203,9489,1300,592,5.5862455065,8412,2.3291331497,6600,539,183,3.3774248737,5575,2.5283346786,2889,269,51,10.632357025,2837,1.9376814319,761,409
233,2022-2023,5,02,Saguenay-Lac-Saint-Jean,SANTÉ QUÉBEC SAGUENAY - LAC-SAINT-JEAN - UNIVERSITAIRE,HÔPITAL ET CENTRE DE RÉADAPTATION DE JONQUIÈRE,51224541,10096,1755,446,8.1602981654,7834,4.1881005872,6484,578,165,5.1577354514,4343,4.5960612864,3612,507,56,13.550280623,3491,3.6805745727,1177,281
234,2022-2023,5,03,Capitale-Nationale,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE DE QUÉBEC - UNIVERSITÉ LAVAL,CENTRE HOSPITALIER DE L'UNIVERSITÉ LAVAL,51217594,29127,2160,2662,7.8058475241,23090,2.0596666426,16850,456,894,4.6591123475,10853,3.1098658077,12277,1312,400,12.124694777,12237,1.1282445997,1704,1768
235,2022-2023,5,03,Capitale-Nationale,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE DE QUÉBEC - UNIVERSITÉ LAVAL,HÔPITAL DE L'ENFANT-JÉSUS,51233914,22439,3630,2749,10.630440181,19941,1.6957288585,12827,1197,703,4.1144228104,10332,2.1206316944,9612,2589,714,19.325920291,9609,1.2388555001,2433,2046
236,2022-2023,5,03,Capitale-Nationale,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE DE QUÉBEC - UNIVERSITÉ LAVAL,HÔPITAL DU SAINT-SACREMENT,51217529,13421,2967,349,7.7595358435,10624,2.1181088939,9655,1240,131,3.7386348467,6870,2.5529730713,3766,955,268,18.06803269,3754,1.322286598,1727,218
237,2022-2023,5,03,Capitale-Nationale,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE DE QUÉBEC - UNIVERSITÉ LAVAL,HÔPITAL SAINT-FRANÇOIS D'ASSISE,51217602,15717,3661,499,10.197966639,12644,2.0571267883,9646,1124,239,4.1563047147,6591,2.7440404845,6071,1854,462,19.797352395,6053,1.3091591406,2537,260
238,2022-2023,5,03,Capitale-Nationale,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE DE QUÉBEC - UNIVERSITÉ LAVAL,L'HÔTEL-DIEU DE QUÉBEC,51217586,7518,1901,401,8.0767153277,6715,1.5793015223,3843,517,133,3.3867020123,3075,1.8586463415,3675,497,19,12.981129252,3640,1.3433165446,1384,268
239,2022-2023,5,03,Capitale-Nationale,SANTÉ QUÉBEC - INSTITUT UNIVERSITAIRE DE CARDIOLOGIE ET DE PNEUMOLOGIE DE QUÉBEC - UNIVERSITÉ LAVAL,INSTITUT UNIVERSITAIRE DE CARDIOLOGIE ET DE PNEUMOLOGIE DE QUÉBEC,51232130,10241,3235,225,8.2375758118,9619,1.9769892631,5264,1088,104,3.9671394799,4658,2.454262082,4977,545,0,12.754267966,4961,1.528866548,2147,121
240,2022-2023,5,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX CHAUVEAU,51225001,16620,1129,209,3.1110432043,10979,1.9038014239,15192,958,166,2.9506001697,9588,1.9960888611,1428,0,0,4.817941371,1391,1.2676749341,171,43
241,2022-2023,5,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE BAIE-SAINT-PAUL,51244804,5155,862,124,4.331177282,3975,1.8918378057,4117,531,57,2.7108006774,2943,2.1453579114,1038,96,9,10.758046724,1032,1.1688633183,331,67
242,2022-2023,5,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINT-MARC-DES-CARRIÈRES,51247344,6456,847,163,3.1443182483,5175,1.6487461621,5176,461,91,2.4180124077,3924,1.9142705856,1280,21,2,6.0813174913,1251,0.8158781863,386,72
243,2022-2023,5,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINT-RAYMOND,51247302,7932,998,123,4.2068702023,6140,2.341384591,6419,537,66,3.2646141663,4647,2.7118164048,1513,46,3,8.2044521554,1493,1.1884062663,461,57
244,2022-2023,5,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE SAINTE-ANNE-DE-BEAUPRÉ,51225357,6977,762,124,3.6414440304,5068,2.0577989345,6030,468,91,3.0120077391,4162,2.2506899728,947,29,4,7.6493646603,906,1.1716924209,294,33
245,2022-2023,5,03,Capitale-Nationale,SANTÉ QUÉBEC CAPITALE-NATIONALE - UNIVERSITAIRE,HÔPITAL ET CLSC DE LA MALBAIE,51228690,5554,916,157,5.6979739327,4550,1.9342377289,4430,553,97,3.3850123526,3431,2.2333222417,1124,201,44,14.814005783,1119,1.0172055903,363,60
246,2022-2023,5,04,Mauricie et Centre-du-Québec,SANTÉ QUÉBEC MAURICIE-ET-CENTRE-DU-QUÉBEC - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX AVELLIN-DALCOURT,51233583,8313,1097,199,5.758543847,6678,3.7671196466,7009,605,134,4.9847087475,5382,4.2497692927,1304,55,7,9.9179075068,1296,1.7627829218,492,65
247,2022-2023,5,04,Mauricie et Centre-du-Québec,SANTÉ QUÉBEC MAURICIE-ET-CENTRE-DU-QUÉBEC - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX CHRIST-ROI,51246338,8850,886,224,5.7019797552,6461,4.1903534455,7543,446,137,4.8317196223,5178,4.4870847818,1307,103,14,10.724452733,1283,2.9927892526,440,87
248,2022-2023,5,04,Mauricie et Centre-du-Québec,SANTÉ QUÉBEC MAURICIE-ET-CENTRE-DU-QUÉBEC - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE FORTIERVILLE,51219160,5911,476,98,2.2648689355,4518,1.7984598642,5468,402,82,2.1488877205,4081,1.875529214,443,0,0,3.6964384249,437,1.0787344266,74,16
249,2022-2023,5,04,Mauricie et Centre-du-Québec,SANTÉ QUÉBEC MAURICIE-ET-CENTRE-DU-QUÉBEC - UNIVERSITAIRE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DU HAUT-SAINT-MAURICE,51219731,4727,726,257,5.6219178243,3944,2.926976279,3526,382,130,4.0342274847,2775,3.2010645646,1201,79,3,10.283196873,1169,2.2763389887,344,127
250,2022-2023,5,04,Mauricie et Centre-du-Québec,SANTÉ QUÉBEC MAURICIE-ET-CENTRE-DU-QUÉBEC - UNIVERSITAIRE,HÔPITAL DU CENTRE-DE-LA-MAURICIE,51220051,12942,2455,926,7.7620647247,10023,2.8502869788,7852,652,178,4.6460629281,4981,4.0054208771,5090,615,50,12.568910718,5042,1.7091283221,1803,748
251,2022-2023,5,04,Mauricie et Centre-du-Québec,SANTÉ QUÉBEC MAURICIE-ET-CENTRE-DU-QUÉBEC - UNIVERSITAIRE,HÔPITAL SAINTE-CROIX,51228781,16151,2100,942,8.6714984968,11868,3.7063728795,10295,686,240,6.337725568,6153,4.8533418658,5856,804,27,12.774331882,5715,2.4714997084,1414,702
252,2022-2023,5,04,Mauricie et Centre-du-Québec,SANTÉ QUÉBEC MAURICIE-ET-CENTRE-DU-QUÉBEC - UNIVERSITAIRE,HÔTEL-DIEU D'ARTHABASKA,51228039,13660,2260,828,6.513076094,11012,2.1787227065,8246,721,188,3.6444313068,5678,2.7448138038,5414,564,46,10.882275377,5334,1.5761232971,1539,640
253,2022-2023,5,04,Mauricie et Centre-du-Québec,SANTÉ QUÉBEC MAURICIE-ET-CENTRE-DU-QUÉBEC - UNIVERSITAIRE,PAVILLON SAINTE-MARIE,51220168,22680,4916,1336,10.88398387,16612,3.7163673516,12595,1093,363,5.7652979577,6661,5.6260298337,10085,2572,358,17.276631273,9951,2.4380775522,3823,973
254,2022-2023,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE LA MRC DE COATICOOK,51247617,6311,425,173,2.4643977007,5525,1.593838361,4962,225,124,2.2552095929,4192,1.6808418151,1349,0,0,3.2338501771,1333,1.3202310994,200,49
255,2022-2023,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE MEMPHRÉMAGOG,51219046,8993,1711,338,6.7790630367,7431,2.7696143408,6651,777,194,3.9504974189,5125,3.0948392954,2342,418,161,14.811851219,2306,2.0468138672,934,144
256,2022-2023,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DES SOURCES,51247583,6893,738,202,6.0091991473,5239,4.1139358126,6086,474,156,5.3206877351,4446,4.4175982156,807,66,10,11.201616068,793,2.4114351268,264,46
257,2022-2023,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DU GRANIT,51223832,5870,952,180,6.3122752224,4784,3.4744727796,4734,581,101,4.8931708562,3660,3.8566029144,1136,131,15,12.226042889,1124,2.2301700277,371,79
258,2022-2023,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CHUS - HÔPITAL FLEURIMONT,51216687,18151,2388,382,8.4786871247,15262,2.7528076268,9868,452,169,5.6068301581,6980,4.4382784145,8283,1059,78,11.900090547,8282,1.3323070112,1936,213
259,2022-2023,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,CHUS - HÔTEL-DIEU DE SHERBROOKE,51216695,18558,3426,2336,10.407521464,15387,2.8216947207,8919,716,390,5.3165732332,5767,4.4994884689,9639,1955,446,15.11819345,9620,1.8158905059,2710,1946
260,2022-2023,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,HÔPITAL BROME-MISSISQUOI-PERKINS,51229185,10832,1684,344,9.4404958815,8436,3.6173996365,7772,606,159,5.1439941099,5415,4.1456855956,3060,862,332,20.353048747,3021,2.670471974,1078,185
261,2022-2023,5,05,Estrie,SANTÉ QUÉBEC ESTRIE - CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE,HÔPITAL DE GRANBY,51228120,14671,2391,842,10.707692576,11044,4.2584867349,10044,875,323,6.4561119408,6447,5.4564345173,4627,1523,327,19.936755877,4597,2.5784411935,1516,519
262,2022-2023,5,06,Montréal,SANTÉ QUÉBEC - CENTRE HOSPITALIER DE L'UNIVERSITÉ DE MONTRÉAL,CENTRE HOSPITALIER DE L'UNIVERSITÉ DE MONTRÉAL,51236297,25172,3483,2040,14.079194034,19399,3.2404719459,15409,976,767,7.621255345,9719,5.0251899201,9763,3892,1188,24.271796437,9680,1.4485634757,2507,1273
263,2022-2023,5,06,Montréal,SANTÉ QUÉBEC - CENTRE HOSPITALIER UNIVERSITAIRE SAINTE-JUSTINE,CHU SAINTE-JUSTINE,51222800,35137,0,716,5.850271564,27837,2.879916498,23971,0,343,5.2354229532,17353,3.4375936918,11166,131,2,7.1702192668,10484,1.9568554199,0,373
264,2022-2023,5,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,HÔPITAL DE LACHINE,51228310,7521,713,160,6.3777711297,6716,2.9417328436,6313,361,93,4.2165159635,5516,3.028244098,1208,297,70,17.672476315,1200,2.5440694444,352,67
265,2022-2023,5,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,HÔPITAL GÉNÉRAL DE MONTRÉAL,51248219,12062,1989,1400,16.265344263,10169,1.9769084418,5114,399,284,6.0849298766,3296,3.0139574063,6948,2077,1031,23.758527794,6873,1.4795836365,1590,1116
266,2022-2023,5,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,HÔPITAL ROYAL VICTORIA,51223295,18185,2748,465,15.987996701,13735,4.3568759455,11821,830,230,8.4979589525,7480,5.6298291741,6364,2678,1270,29.900588816,6255,2.8346233236,1918,235
267,2022-2023,5,06,Montréal,SANTÉ QUÉBEC - CENTRE UNIVERSITAIRE DE SANTÉ MCGILL,L'HÔPITAL DE MONTRÉAL POUR ENFANTS,51223279,30018,2,915,7.3391925956,24666,2.7909980675,23416,0,255,6.7551201932,18124,3.3587125113,6602,308,28,9.4107829277,6542,1.2181982234,2,660
268,2022-2023,5,06,Montréal,SANTÉ QUÉBEC - INSTITUT DE CARDIOLOGIE DE MONTRÉAL,INSTITUT DE CARDIOLOGIE DE MONTRÉAL,51248201,6755,1907,207,9.779968953,6594,1.2361203788,4126,773,171,3.5863540152,3969,1.430292405,2629,855,121,19.500339905,2625,0.9425322751,1134,36
269,2022-2023,5,06,Montréal,SANTÉ QUÉBEC CENTRE-OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL GÉNÉRAL JUIF,51248250,33591,6256,1838,9.9864736173,29340,2.3519069719,13444,898,215,4.2176077102,9755,2.8304703856,20147,2956,748,13.836011179,19585,2.1135415851,5358,1623
270,2022-2023,5,06,Montréal,SANTÉ QUÉBEC CENTRE-SUD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL DE VERDUN,51218097,15749,2519,1050,8.2431880155,13967,2.0218502144,10611,756,395,4.0690949643,8849,2.5305842782,5138,1273,102,16.863526934,5118,1.1422512049,1763,655
271,2022-2023,5,06,Montréal,SANTÉ QUÉBEC CENTRE-SUD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL NOTRE-DAME,51236313,13925,1768,1929,12.959485139,11896,2.2757079877,8675,378,717,5.5262965098,6663,3.1132479114,5250,2023,708,25.241944444,5233,1.2092970359,1390,1212
272,2022-2023,5,06,Montréal,SANTÉ QUÉBEC EST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL MAISONNEUVE-ROSEMONT,12934659,25475,4684,1989,13.290727631,18395,3.532384857,14870,1116,477,5.8070001121,7998,4.892957406,10605,3717,1537,23.784176777,10397,2.4857503233,3568,1512
273,2022-2023,5,06,Montréal,SANTÉ QUÉBEC EST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL SANTA CABRINI,51235919,13511,3425,402,12.979294135,10488,3.0055693279,8306,924,168,5.1057620662,5304,4.1668112117,5205,1924,864,25.543666346,5184,1.817446845,2501,234
274,2022-2023,5,06,Montréal,SANTÉ QUÉBEC EST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,INSTITUT UNIVERSITAIRE EN SANTÉ MENTALE DE MONTRÉAL,51235307,1708,70,1703,17.305963765,1629,1.3965290567,725,23,720,3.4182835249,646,1.5970287238,983,487,165,27.548657737,983,1.264766305,47,983
275,2022-2023,5,06,Montréal,SANTÉ QUÉBEC NORD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL DU SACRÉ-COEUR-DE-MONTRÉAL,12475976,24270,4431,1232,12.298013689,19485,3.0294308442,16500,1419,613,6.6424615657,11743,4.1434650903,7770,3095,1144,24.307873409,7742,1.3396731393,3012,619
276,2022-2023,5,06,Montréal,SANTÉ QUÉBEC NORD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL EN SANTÉ MENTALE ALBERT-PRÉVOST,51848752,1339,68,1335,20.374512489,1327,0.3276314578,608,20,604,3.8823231908,596,0.437665921,731,457,173,34.091682247,731,0.2379179967,48,731
277,2022-2023,5,06,Montréal,SANTÉ QUÉBEC NORD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL FLEURY,51228492,11892,1922,393,9.9662977212,8655,3.5703040953,8854,782,200,5.7617859473,5633,4.4412581119,3038,1214,178,22.219999909,3022,1.9468481138,1140,193
278,2022-2023,5,06,Montréal,SANTÉ QUÉBEC NORD-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL JEAN-TALON,51228500,15468,1916,1151,8.2101230497,11486,3.7413878248,11500,545,467,5.6631035024,7536,4.8775477707,3968,898,48,15.591858129,3950,1.5737672293,1371,684
279,2022-2023,5,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,CENTRE HOSPITALIER DE ST. MARY,51248243,13197,2468,924,9.7466309894,12208,2.3311287908,8934,788,328,5.4897985536,7953,2.7844122414,4263,1152,176,18.66770558,4255,1.4838988771,1680,596
280,2022-2023,5,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL DE LASALLE,51224392,10065,1562,310,10.011332588,7794,3.351136558,7642,629,109,5.6818577525,5408,3.9421864727,2423,789,332,23.666242491,2386,2.0114894756,933,201
281,2022-2023,5,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL DOUGLAS,51235190,2016,42,1921,7.8093253968,1799,1.9047055463,1142,17,1048,3.293141905,925,1.8677312312,874,124,11,13.710334033,874,1.9438374015,25,873
282,2022-2023,5,06,Montréal,SANTÉ QUÉBEC OUEST-DE-L'ÎLE-DE-MONTRÉAL - UNIVERSITAIRE,HÔPITAL GÉNÉRAL DU LAKESHORE,51228278,14567,3033,1153,14.858040815,11776,2.7095481393,9485,910,196,6.9197783049,6712,3.4904309032,5082,1998,1022,29.673943985,5064,1.6745392312,2123,957
283,2022-2023,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE MANSFIELD-ET-PONTEFRACT,51245058,4155,440,97,3.9788180238,3879,1.4829480679,4046,416,93,3.8556094497,3770,1.4846595196,109,0,0,8.5522298675,109,1.4237538226,24,4
284,2022-2023,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,CLSC ET CENTRE D'HÉBERGEMENT DE LA PETITE-NATION,51219491,4254,544,130,2.962532649,3499,1.4126303547,3951,453,120,2.8051769594,3197,1.4744288048,303,0,0,5.0143885222,302,0.7584262325,91,10
285,2022-2023,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL DE GATINEAU,51221703,14390,1881,1767,11.082636148,9315,3.5814469792,9349,698,488,4.9414437967,4379,4.0238025551,5041,1557,669,22.472044458,4936,3.1890087565,1183,1279
286,2022-2023,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL DE HULL,51221711,12684,2107,481,11.822141258,8633,3.1446154935,8515,673,313,4.8935626019,4520,3.6387515364,4169,1396,775,25.973459862,4113,2.6015824486,1434,168
287,2022-2023,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL DE MANIWAKI,51221893,5417,718,246,5.809526542,4754,2.4567054644,3635,346,135,3.6509825768,3042,2.580562952,1782,186,69,10.212617066,1712,2.2366269146,372,111
288,2022-2023,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL ET CHSLD DE PAPINEAU,51228823,8501,999,387,8.3256983492,6040,3.1021485467,6518,414,165,3.5493508575,4079,3.3153139386,1983,655,321,24.025261108,1961,2.6587514873,585,222
289,2022-2023,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL ET CHSLD DU PONTIAC,51219459,4134,429,122,4.7462651857,3730,2.1215382038,3362,294,87,3.9632731013,2963,2.1367463532,772,30,7,8.156134859,767,2.0627875561,135,35
290,2022-2023,5,07,Outaouais,SANTÉ QUÉBEC OUTAOUAIS,HÔPITAL ET CHSLD MÉMORIAL DE WAKEFIELD / WAKEFIELD MEMORIAL HOSPITAL,51228799,6041,445,164,5.2199004948,4980,2.7917899933,5237,311,123,4.1437960665,4196,2.848603829,804,114,20,12.229302101,784,2.4877200255,134,41
291,2022-2023,5,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE LA SARRE,51247559,7019,853,325,5.7052117665,6276,2.4737505754,5941,530,257,4.5101418579,5207,2.629498805,1078,115,51,12.291399454,1069,1.7151153726,323,68
292,2022-2023,5,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE TÉMISCAMING-KIPAWA,51247476,1770,134,120,2.5087807596,1722,0.823263163,1762,131,117,2.445977267,1714,0.8218010178,8,1,0,16.34125,8,1.1365277778,3,3
293,2022-2023,5,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE VILLE-MARIE,51247542,4605,590,244,5.4576499578,3961,3.0499765772,4027,399,180,4.8489820103,3392,3.1685165258,578,28,2,9.698317474,569,2.3433201523,191,64
294,2022-2023,5,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,HÔPITAL D'AMOS,51228906,8395,795,337,4.2797627556,7433,1.5506112382,6521,333,261,2.7284864285,5573,1.7133459437,1874,160,22,9.6777739239,1860,1.0630195639,462,76
295,2022-2023,5,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,HÔPITAL DE ROUYN-NORANDA,51228922,10547,1226,615,6.6608280659,7797,3.6098633021,8672,631,394,5.447066805,5937,4.0699226602,1875,209,16,12.274554815,1860,2.1413835125,595,221
296,2022-2023,5,08,Abitibi-Témiscamingue,SANTÉ QUÉBEC ABITIBI-TÉMISCAMINGUE,HÔPITAL DE VAL-D'OR,51225589,10431,1125,713,7.4826502732,8147,4.1843239161,8501,601,512,5.8119611745,6222,4.8121596753,1930,386,37,14.841473086,1925,2.1550282828,524,201
297,2022-2023,5,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE FERMONT,51245108,2450,14,105,9.5107422902,2023,1.598323447,2342,13,101,9.688551689,1915,1.6347727009,108,2,1,5.6549125514,108,0.952024177,1,4
298,2022-2023,5,09,Côte-Nord,SANTÉ QUÉBEC CÔTE-NORD,CENTRE MULTISERVICES DE SANTÉ ET DE SERVICES SOCIAUX DE FORESTVILLE,51218741,4334,608,177,3.2759383813,3574,1.9386630293,3885,473,147,2.8828331188,3173,2.0420749729,449,14,0,6.6773057412,401,1.1203934608,135,30
